epoc (ms),timestamp (-0400),elapsed (s),x-axis (g),y-axis (g),z-axis (g)
1635180710497,2021-10-25T12.51.50.497,7.193,-0.882,-0.215,0.515
1635180710502,2021-10-25T12.51.50.502,7.198,-0.870,-0.214,0.519
1635180710506,2021-10-25T12.51.50.506,7.202,-0.856,-0.198,0.522
1635180710512,2021-10-25T12.51.50.512,7.208,-0.850,-0.187,0.534
1635180710516,2021-10-25T12.51.50.516,7.212,-0.845,-0.180,0.537
1635180710522,2021-10-25T12.51.50.522,7.218,-0.845,-0.165,0.539
1635180710527,2021-10-25T12.51.50.527,7.223,-0.855,-0.158,0.537
1635180710533,2021-10-25T12.51.50.533,7.229,-0.872,-0.162,0.543
1635180710537,2021-10-25T12.51.50.537,7.233,-0.893,-0.161,0.541
1635180710543,2021-10-25T12.51.50.543,7.239,-0.919,-0.165,0.527
1635180710547,2021-10-25T12.51.50.547,7.243,-0.932,-0.181,0.525
1635180710552,2021-10-25T12.51.50.552,7.248,-0.935,-0.193,0.519
1635180710557,2021-10-25T12.51.50.557,7.253,-0.936,-0.195,0.513
1635180710562,2021-10-25T12.51.50.562,7.258,-0.929,-0.201,0.509
1635180710568,2021-10-25T12.51.50.568,7.264,-0.919,-0.205,0.504
1635180710572,2021-10-25T12.51.50.572,7.268,-0.907,-0.196,0.505
1635180710578,2021-10-25T12.51.50.578,7.274,-0.892,-0.177,0.517
1635180710582,2021-10-25T12.51.50.582,7.278,-0.887,-0.174,0.523
1635180710587,2021-10-25T12.51.50.587,7.283,-0.875,-0.171,0.521
1635180710593,2021-10-25T12.51.50.593,7.289,-0.865,-0.169,0.520
1635180710597,2021-10-25T12.51.50.597,7.293,-0.870,-0.170,0.527
1635180710603,2021-10-25T12.51.50.603,7.299,-0.873,-0.172,0.534
1635180710607,2021-10-25T12.51.50.607,7.303,-0.871,-0.178,0.527
1635180710613,2021-10-25T12.51.50.613,7.309,-0.875,-0.187,0.527
1635180710617,2021-10-25T12.51.50.617,7.313,-0.879,-0.193,0.533
1635180710623,2021-10-25T12.51.50.623,7.319,-0.877,-0.195,0.531
1635180710628,2021-10-25T12.51.50.628,7.324,-0.873,-0.196,0.531
1635180710632,2021-10-25T12.51.50.632,7.328,-0.871,-0.207,0.529
1635180710638,2021-10-25T12.51.50.638,7.334,-0.881,-0.203,0.527
1635180710642,2021-10-25T12.51.50.642,7.338,-0.888,-0.199,0.522
1635180710648,2021-10-25T12.51.50.648,7.344,-0.899,-0.198,0.527
1635180710653,2021-10-25T12.51.50.653,7.349,-0.920,-0.196,0.523
1635180710659,2021-10-25T12.51.50.659,7.355,-0.931,-0.188,0.519
1635180710663,2021-10-25T12.51.50.663,7.359,-0.929,-0.188,0.521
1635180710667,2021-10-25T12.51.50.667,7.363,-0.926,-0.190,0.517
1635180710673,2021-10-25T12.51.50.673,7.369,-0.922,-0.182,0.511
1635180710678,2021-10-25T12.51.50.678,7.374,-0.905,-0.175,0.509
1635180710683,2021-10-25T12.51.50.683,7.379,-0.890,-0.180,0.514
1635180710688,2021-10-25T12.51.50.688,7.384,-0.879,-0.174,0.516
1635180710694,2021-10-25T12.51.50.694,7.390,-0.868,-0.162,0.518
1635180710698,2021-10-25T12.51.50.698,7.394,-0.855,-0.162,0.523
1635180710704,2021-10-25T12.51.50.704,7.400,-0.852,-0.172,0.529
1635180710708,2021-10-25T12.51.50.708,7.404,-0.851,-0.168,0.533
1635180710713,2021-10-25T12.51.50.713,7.409,-0.857,-0.169,0.532
1635180710719,2021-10-25T12.51.50.719,7.415,-0.871,-0.183,0.534
1635180710723,2021-10-25T12.51.50.723,7.419,-0.890,-0.189,0.532
1635180710729,2021-10-25T12.51.50.729,7.425,-0.903,-0.189,0.533
1635180710733,2021-10-25T12.51.50.733,7.429,-0.915,-0.198,0.533
1635180710739,2021-10-25T12.51.50.739,7.435,-0.917,-0.208,0.528
1635180710743,2021-10-25T12.51.50.743,7.439,-0.912,-0.208,0.520
1635180710749,2021-10-25T12.51.50.749,7.445,-0.909,-0.209,0.517
1635180710754,2021-10-25T12.51.50.754,7.450,-0.909,-0.211,0.517
1635180710758,2021-10-25T12.51.50.758,7.454,-0.902,-0.205,0.514
1635180710764,2021-10-25T12.51.50.764,7.460,-0.897,-0.197,0.516
1635180710768,2021-10-25T12.51.50.768,7.464,-0.897,-0.195,0.517
1635180710774,2021-10-25T12.51.50.774,7.470,-0.890,-0.187,0.522
1635180710779,2021-10-25T12.51.50.779,7.475,-0.882,-0.178,0.525
1635180710784,2021-10-25T12.51.50.784,7.480,-0.878,-0.174,0.523
1635180710789,2021-10-25T12.51.50.789,7.485,-0.880,-0.176,0.520
1635180710793,2021-10-25T12.51.50.793,7.489,-0.877,-0.168,0.529
1635180710799,2021-10-25T12.51.50.799,7.495,-0.876,-0.165,0.529
1635180710804,2021-10-25T12.51.50.804,7.500,-0.880,-0.166,0.530
1635180710809,2021-10-25T12.51.50.809,7.505,-0.879,-0.163,0.528
1635180710814,2021-10-25T12.51.50.814,7.510,-0.870,-0.163,0.527
1635180710820,2021-10-25T12.51.50.820,7.516,-0.876,-0.171,0.530
1635180710824,2021-10-25T12.51.50.824,7.520,-0.882,-0.179,0.524
1635180710830,2021-10-25T12.51.50.830,7.526,-0.886,-0.187,0.520
1635180710834,2021-10-25T12.51.50.834,7.530,-0.898,-0.191,0.520
1635180710839,2021-10-25T12.51.50.839,7.535,-0.916,-0.202,0.522
1635180710845,2021-10-25T12.51.50.845,7.541,-0.922,-0.204,0.521
1635180710849,2021-10-25T12.51.50.849,7.545,-0.919,-0.203,0.520
1635180710855,2021-10-25T12.51.50.855,7.551,-0.916,-0.208,0.523
1635180710859,2021-10-25T12.51.50.859,7.555,-0.911,-0.205,0.520
1635180710865,2021-10-25T12.51.50.865,7.561,-0.899,-0.195,0.519
1635180710869,2021-10-25T12.51.50.869,7.565,-0.889,-0.196,0.518
1635180710874,2021-10-25T12.51.50.874,7.570,-0.889,-0.193,0.521
1635180710880,2021-10-25T12.51.50.880,7.576,-0.876,-0.181,0.526
1635180710884,2021-10-25T12.51.50.884,7.580,-0.869,-0.180,0.528
1635180710890,2021-10-25T12.51.50.890,7.586,-0.866,-0.180,0.526
1635180710894,2021-10-25T12.51.50.894,7.590,-0.865,-0.178,0.530
1635180710900,2021-10-25T12.51.50.900,7.596,-0.869,-0.175,0.528
1635180710905,2021-10-25T12.51.50.905,7.601,-0.875,-0.178,0.528
1635180710910,2021-10-25T12.51.50.910,7.606,-0.883,-0.177,0.527
1635180710915,2021-10-25T12.51.50.915,7.611,-0.893,-0.176,0.522
1635180710919,2021-10-25T12.51.50.919,7.615,-0.900,-0.176,0.520
1635180710925,2021-10-25T12.51.50.925,7.621,-0.903,-0.176,0.525
1635180710930,2021-10-25T12.51.50.930,7.626,-0.900,-0.180,0.525
1635180710935,2021-10-25T12.51.50.935,7.631,-0.903,-0.181,0.521
1635180710940,2021-10-25T12.51.50.940,7.636,-0.906,-0.190,0.520
1635180710946,2021-10-25T12.51.50.946,7.642,-0.905,-0.195,0.521
1635180710950,2021-10-25T12.51.50.950,7.646,-0.906,-0.193,0.519
1635180710956,2021-10-25T12.51.50.956,7.652,-0.910,-0.192,0.519
1635180710960,2021-10-25T12.51.50.960,7.656,-0.898,-0.195,0.520
1635180710965,2021-10-25T12.51.50.965,7.661,-0.891,-0.190,0.521
1635180710971,2021-10-25T12.51.50.971,7.667,-0.886,-0.188,0.528
1635180710975,2021-10-25T12.51.50.975,7.671,-0.881,-0.189,0.524
1635180710981,2021-10-25T12.51.50.981,7.677,-0.874,-0.187,0.523
1635180710985,2021-10-25T12.51.50.985,7.681,-0.872,-0.183,0.527
1635180710991,2021-10-25T12.51.50.991,7.687,-0.880,-0.185,0.527
1635180710995,2021-10-25T12.51.50.995,7.691,-0.878,-0.181,0.524
1635180711000,2021-10-25T12.51.51.000,7.696,-0.872,-0.182,0.524
1635180711006,2021-10-25T12.51.51.006,7.702,-0.875,-0.186,0.524
1635180711010,2021-10-25T12.51.51.010,7.706,-0.885,-0.189,0.524
1635180711016,2021-10-25T12.51.51.016,7.712,-0.887,-0.188,0.525
1635180711020,2021-10-25T12.51.51.020,7.716,-0.895,-0.190,0.522
1635180711026,2021-10-25T12.51.51.026,7.722,-0.908,-0.192,0.519
1635180711031,2021-10-25T12.51.51.031,7.727,-0.913,-0.192,0.519
1635180711036,2021-10-25T12.51.51.036,7.732,-0.905,-0.186,0.523
1635180711041,2021-10-25T12.51.51.041,7.737,-0.911,-0.186,0.522
1635180711045,2021-10-25T12.51.51.045,7.741,-0.910,-0.185,0.519
1635180711051,2021-10-25T12.51.51.051,7.747,-0.900,-0.181,0.520
1635180711055,2021-10-25T12.51.51.055,7.751,-0.892,-0.179,0.525
1635180711061,2021-10-25T12.51.51.061,7.757,-0.894,-0.183,0.525
1635180711066,2021-10-25T12.51.51.066,7.762,-0.890,-0.177,0.519
1635180711072,2021-10-25T12.51.51.072,7.768,-0.883,-0.179,0.523
1635180711076,2021-10-25T12.51.51.076,7.772,-0.875,-0.180,0.522
1635180711080,2021-10-25T12.51.51.080,7.776,-0.875,-0.181,0.520
1635180711086,2021-10-25T12.51.51.086,7.782,-0.871,-0.180,0.524
1635180711091,2021-10-25T12.51.51.091,7.787,-0.874,-0.183,0.523
1635180711096,2021-10-25T12.51.51.096,7.792,-0.880,-0.186,0.527
1635180711101,2021-10-25T12.51.51.101,7.797,-0.883,-0.185,0.527
1635180711107,2021-10-25T12.51.51.107,7.803,-0.890,-0.190,0.526
1635180711111,2021-10-25T12.51.51.111,7.807,-0.891,-0.192,0.526
1635180711117,2021-10-25T12.51.51.117,7.813,-0.896,-0.193,0.525
1635180711121,2021-10-25T12.51.51.121,7.817,-0.903,-0.197,0.524
1635180711126,2021-10-25T12.51.51.126,7.822,-0.908,-0.198,0.523
1635180711132,2021-10-25T12.51.51.132,7.828,-0.909,-0.198,0.522
1635180711136,2021-10-25T12.51.51.136,7.832,-0.908,-0.194,0.517
1635180711142,2021-10-25T12.51.51.142,7.838,-0.903,-0.191,0.518
1635180711146,2021-10-25T12.51.51.146,7.842,-0.899,-0.186,0.522
1635180711152,2021-10-25T12.51.51.152,7.848,-0.892,-0.185,0.523
1635180711157,2021-10-25T12.51.51.157,7.853,-0.888,-0.177,0.525
1635180711162,2021-10-25T12.51.51.162,7.858,-0.883,-0.173,0.522
1635180711167,2021-10-25T12.51.51.167,7.863,-0.879,-0.177,0.524
1635180711171,2021-10-25T12.51.51.171,7.867,-0.877,-0.172,0.524
1635180711177,2021-10-25T12.51.51.177,7.873,-0.882,-0.171,0.521
1635180711181,2021-10-25T12.51.51.181,7.877,-0.881,-0.177,0.521
1635180711187,2021-10-25T12.51.51.187,7.883,-0.878,-0.179,0.526
1635180711192,2021-10-25T12.51.51.192,7.888,-0.881,-0.179,0.525
1635180711198,2021-10-25T12.51.51.198,7.894,-0.886,-0.182,0.525
1635180711202,2021-10-25T12.51.51.202,7.898,-0.887,-0.185,0.527
1635180711206,2021-10-25T12.51.51.206,7.902,-0.892,-0.190,0.524
1635180711212,2021-10-25T12.51.51.212,7.908,-0.895,-0.193,0.524
1635180711217,2021-10-25T12.51.51.217,7.913,-0.899,-0.198,0.520
1635180711222,2021-10-25T12.51.51.222,7.918,-0.902,-0.200,0.518
1635180711227,2021-10-25T12.51.51.227,7.923,-0.903,-0.198,0.520
1635180711233,2021-10-25T12.51.51.233,7.929,-0.904,-0.198,0.524
1635180711237,2021-10-25T12.51.51.237,7.933,-0.902,-0.194,0.526
1635180711243,2021-10-25T12.51.51.243,7.939,-0.894,-0.194,0.521
1635180711247,2021-10-25T12.51.51.247,7.943,-0.892,-0.191,0.523
1635180711252,2021-10-25T12.51.51.252,7.948,-0.886,-0.183,0.522
1635180711258,2021-10-25T12.51.51.258,7.954,-0.881,-0.182,0.524
1635180711262,2021-10-25T12.51.51.262,7.958,-0.882,-0.180,0.523
1635180711268,2021-10-25T12.51.51.268,7.964,-0.879,-0.179,0.522
1635180711272,2021-10-25T12.51.51.272,7.968,-0.880,-0.178,0.524
1635180711278,2021-10-25T12.51.51.278,7.974,-0.877,-0.173,0.527
1635180711283,2021-10-25T12.51.51.283,7.979,-0.881,-0.173,0.522
1635180711287,2021-10-25T12.51.51.287,7.983,-0.883,-0.176,0.525
1635180711293,2021-10-25T12.51.51.293,7.989,-0.883,-0.178,0.523
1635180711297,2021-10-25T12.51.51.297,7.993,-0.891,-0.183,0.522
1635180711303,2021-10-25T12.51.51.303,7.999,-0.897,-0.186,0.521
1635180711307,2021-10-25T12.51.51.307,8.003,-0.899,-0.191,0.521
1635180711313,2021-10-25T12.51.51.313,8.009,-0.900,-0.191,0.525
1635180711318,2021-10-25T12.51.51.318,8.014,-0.899,-0.191,0.526
1635180711324,2021-10-25T12.51.51.324,8.020,-0.903,-0.190,0.524
1635180711328,2021-10-25T12.51.51.328,8.024,-0.902,-0.194,0.522
1635180711332,2021-10-25T12.51.51.332,8.028,-0.899,-0.192,0.526
1635180711338,2021-10-25T12.51.51.338,8.034,-0.892,-0.191,0.525
1635180711343,2021-10-25T12.51.51.343,8.039,-0.890,-0.192,0.526
1635180711348,2021-10-25T12.51.51.348,8.044,-0.886,-0.191,0.525
1635180711353,2021-10-25T12.51.51.353,8.049,-0.886,-0.187,0.524
1635180711359,2021-10-25T12.51.51.359,8.055,-0.881,-0.189,0.526
1635180711363,2021-10-25T12.51.51.363,8.059,-0.880,-0.184,0.523
1635180711369,2021-10-25T12.51.51.369,8.065,-0.879,-0.183,0.521
1635180711373,2021-10-25T12.51.51.373,8.069,-0.878,-0.179,0.522
1635180711378,2021-10-25T12.51.51.378,8.074,-0.880,-0.180,0.519
1635180711384,2021-10-25T12.51.51.384,8.080,-0.884,-0.183,0.523
1635180711388,2021-10-25T12.51.51.388,8.084,-0.890,-0.181,0.526
1635180711394,2021-10-25T12.51.51.394,8.090,-0.893,-0.183,0.526
1635180711398,2021-10-25T12.51.51.398,8.094,-0.896,-0.185,0.525
1635180711404,2021-10-25T12.51.51.404,8.100,-0.899,-0.188,0.523
1635180711409,2021-10-25T12.51.51.409,8.105,-0.903,-0.186,0.523
1635180711413,2021-10-25T12.51.51.413,8.109,-0.899,-0.190,0.522
1635180711419,2021-10-25T12.51.51.419,8.115,-0.904,-0.191,0.521
1635180711423,2021-10-25T12.51.51.423,8.119,-0.898,-0.191,0.519
1635180711429,2021-10-25T12.51.51.429,8.125,-0.894,-0.187,0.528
1635180711433,2021-10-25T12.51.51.433,8.129,-0.892,-0.186,0.527
1635180711439,2021-10-25T12.51.51.439,8.135,-0.887,-0.184,0.524
1635180711444,2021-10-25T12.51.51.444,8.140,-0.884,-0.183,0.524
1635180711450,2021-10-25T12.51.51.450,8.146,-0.881,-0.185,0.522
1635180711454,2021-10-25T12.51.51.454,8.150,-0.882,-0.187,0.525
1635180711458,2021-10-25T12.51.51.458,8.154,-0.881,-0.186,0.526
1635180711464,2021-10-25T12.51.51.464,8.160,-0.882,-0.185,0.521
1635180711469,2021-10-25T12.51.51.469,8.165,-0.883,-0.185,0.524
1635180711474,2021-10-25T12.51.51.474,8.170,-0.884,-0.188,0.523
1635180711479,2021-10-25T12.51.51.479,8.175,-0.886,-0.186,0.523
1635180711485,2021-10-25T12.51.51.485,8.181,-0.887,-0.188,0.522
1635180711489,2021-10-25T12.51.51.489,8.185,-0.893,-0.187,0.523
1635180711493,2021-10-25T12.51.51.493,8.189,-0.897,-0.188,0.523
1635180711499,2021-10-25T12.51.51.499,8.195,-0.898,-0.190,0.523
1635180711504,2021-10-25T12.51.51.504,8.200,-0.899,-0.188,0.525
1635180711510,2021-10-25T12.51.51.510,8.206,-0.901,-0.186,0.523
1635180711514,2021-10-25T12.51.51.514,8.210,-0.900,-0.186,0.520
1635180711520,2021-10-25T12.51.51.520,8.216,-0.899,-0.188,0.523
1635180711524,2021-10-25T12.51.51.524,8.220,-0.896,-0.184,0.524
1635180711529,2021-10-25T12.51.51.529,8.225,-0.892,-0.181,0.525
1635180711534,2021-10-25T12.51.51.534,8.230,-0.886,-0.183,0.520
1635180711539,2021-10-25T12.51.51.539,8.235,-0.886,-0.181,0.523
1635180711545,2021-10-25T12.51.51.545,8.241,-0.884,-0.180,0.520
1635180711549,2021-10-25T12.51.51.549,8.245,-0.884,-0.181,0.523
1635180711555,2021-10-25T12.51.51.555,8.251,-0.882,-0.183,0.521
1635180711559,2021-10-25T12.51.51.559,8.255,-0.880,-0.183,0.524
1635180711565,2021-10-25T12.51.51.565,8.261,-0.883,-0.181,0.527
1635180711570,2021-10-25T12.51.51.570,8.266,-0.885,-0.186,0.522
1635180711574,2021-10-25T12.51.51.574,8.270,-0.889,-0.188,0.521
1635180711580,2021-10-25T12.51.51.580,8.276,-0.892,-0.188,0.526
1635180711584,2021-10-25T12.51.51.584,8.280,-0.895,-0.190,0.526
1635180711590,2021-10-25T12.51.51.590,8.286,-0.895,-0.193,0.524
1635180711595,2021-10-25T12.51.51.595,8.291,-0.895,-0.193,0.524
1635180711600,2021-10-25T12.51.51.600,8.296,-0.896,-0.191,0.523
1635180711605,2021-10-25T12.51.51.605,8.301,-0.897,-0.192,0.521
1635180711611,2021-10-25T12.51.51.611,8.307,-0.896,-0.193,0.524
1635180711615,2021-10-25T12.51.51.615,8.311,-0.896,-0.190,0.523
1635180711619,2021-10-25T12.51.51.619,8.315,-0.893,-0.188,0.521
1635180711625,2021-10-25T12.51.51.625,8.321,-0.893,-0.188,0.523
1635180711630,2021-10-25T12.51.51.630,8.326,-0.888,-0.182,0.522
1635180711636,2021-10-25T12.51.51.636,8.332,-0.885,-0.178,0.522
1635180711640,2021-10-25T12.51.51.640,8.336,-0.885,-0.175,0.524
1635180711646,2021-10-25T12.51.51.646,8.342,-0.882,-0.178,0.520
1635180711650,2021-10-25T12.51.51.650,8.346,-0.883,-0.177,0.523
1635180711655,2021-10-25T12.51.51.655,8.351,-0.885,-0.179,0.523
1635180711660,2021-10-25T12.51.51.660,8.356,-0.884,-0.184,0.522
1635180711665,2021-10-25T12.51.51.665,8.361,-0.888,-0.184,0.523
1635180711671,2021-10-25T12.51.51.671,8.367,-0.889,-0.185,0.523
1635180711675,2021-10-25T12.51.51.675,8.371,-0.892,-0.188,0.524
1635180711681,2021-10-25T12.51.51.681,8.377,-0.893,-0.189,0.525
1635180711685,2021-10-25T12.51.51.685,8.381,-0.894,-0.192,0.521
1635180711691,2021-10-25T12.51.51.691,8.387,-0.894,-0.192,0.521
1635180711696,2021-10-25T12.51.51.696,8.392,-0.897,-0.192,0.520
1635180711700,2021-10-25T12.51.51.700,8.396,-0.900,-0.191,0.523
1635180711706,2021-10-25T12.51.51.706,8.402,-0.899,-0.190,0.522
1635180711710,2021-10-25T12.51.51.710,8.406,-0.895,-0.189,0.524
1635180711716,2021-10-25T12.51.51.716,8.412,-0.889,-0.188,0.524
1635180711721,2021-10-25T12.51.51.721,8.417,-0.888,-0.186,0.522
1635180711726,2021-10-25T12.51.51.726,8.422,-0.888,-0.185,0.524
1635180711731,2021-10-25T12.51.51.731,8.427,-0.884,-0.184,0.522
1635180711737,2021-10-25T12.51.51.737,8.433,-0.883,-0.181,0.523
1635180711741,2021-10-25T12.51.51.741,8.437,-0.884,-0.183,0.524
1635180711745,2021-10-25T12.51.51.745,8.441,-0.883,-0.181,0.522
1635180711751,2021-10-25T12.51.51.751,8.447,-0.884,-0.181,0.525
1635180711756,2021-10-25T12.51.51.756,8.452,-0.888,-0.183,0.524
1635180711762,2021-10-25T12.51.51.762,8.458,-0.892,-0.182,0.524
1635180711766,2021-10-25T12.51.51.766,8.462,-0.892,-0.182,0.522
1635180711772,2021-10-25T12.51.51.772,8.468,-0.895,-0.183,0.521
1635180711776,2021-10-25T12.51.51.776,8.472,-0.898,-0.185,0.523
1635180711781,2021-10-25T12.51.51.781,8.477,-0.897,-0.187,0.522
1635180711786,2021-10-25T12.51.51.786,8.482,-0.896,-0.188,0.522
1635180711791,2021-10-25T12.51.51.791,8.487,-0.894,-0.190,0.524
1635180711797,2021-10-25T12.51.51.797,8.493,-0.895,-0.190,0.522
1635180711801,2021-10-25T12.51.51.801,8.497,-0.896,-0.188,0.526
1635180711807,2021-10-25T12.51.51.807,8.503,-0.891,-0.187,0.526
1635180711811,2021-10-25T12.51.51.811,8.507,-0.892,-0.186,0.523
1635180711817,2021-10-25T12.51.51.817,8.513,-0.887,-0.186,0.524
1635180711822,2021-10-25T12.51.51.822,8.518,-0.884,-0.187,0.520
1635180711826,2021-10-25T12.51.51.826,8.522,-0.885,-0.182,0.521
1635180711832,2021-10-25T12.51.51.832,8.528,-0.884,-0.185,0.523
1635180711836,2021-10-25T12.51.51.836,8.532,-0.884,-0.184,0.522
1635180711842,2021-10-25T12.51.51.842,8.538,-0.884,-0.183,0.524
1635180711846,2021-10-25T12.51.51.846,8.542,-0.884,-0.184,0.525
1635180711852,2021-10-25T12.51.51.852,8.548,-0.885,-0.184,0.523
1635180711857,2021-10-25T12.51.51.857,8.553,-0.888,-0.185,0.521
1635180711861,2021-10-25T12.51.51.861,8.557,-0.891,-0.185,0.525
1635180711867,2021-10-25T12.51.51.867,8.563,-0.895,-0.183,0.524
1635180711871,2021-10-25T12.51.51.871,8.567,-0.899,-0.184,0.522
1635180711877,2021-10-25T12.51.51.877,8.573,-0.897,-0.187,0.524
1635180711882,2021-10-25T12.51.51.882,8.578,-0.897,-0.188,0.523
1635180711888,2021-10-25T12.51.51.888,8.584,-0.896,-0.184,0.520
1635180711892,2021-10-25T12.51.51.892,8.588,-0.894,-0.187,0.521
1635180711898,2021-10-25T12.51.51.898,8.594,-0.894,-0.188,0.522
1635180711902,2021-10-25T12.51.51.902,8.598,-0.892,-0.186,0.522
1635180711907,2021-10-25T12.51.51.907,8.603,-0.887,-0.186,0.525
1635180711912,2021-10-25T12.51.51.912,8.608,-0.886,-0.187,0.525
1635180711917,2021-10-25T12.51.51.917,8.613,-0.886,-0.183,0.525
1635180711923,2021-10-25T12.51.51.923,8.619,-0.885,-0.181,0.526
1635180711927,2021-10-25T12.51.51.927,8.623,-0.886,-0.185,0.521
1635180711933,2021-10-25T12.51.51.933,8.629,-0.885,-0.186,0.524
1635180711937,2021-10-25T12.51.51.937,8.633,-0.889,-0.188,0.525
1635180711943,2021-10-25T12.51.51.943,8.639,-0.889,-0.187,0.524
1635180711948,2021-10-25T12.51.51.948,8.644,-0.889,-0.186,0.521
1635180711952,2021-10-25T12.51.51.952,8.648,-0.890,-0.188,0.524
1635180711958,2021-10-25T12.51.51.958,8.654,-0.894,-0.188,0.523
1635180711962,2021-10-25T12.51.51.962,8.658,-0.893,-0.188,0.521
1635180711968,2021-10-25T12.51.51.968,8.664,-0.893,-0.189,0.525
1635180711972,2021-10-25T12.51.51.972,8.668,-0.895,-0.188,0.522
1635180711978,2021-10-25T12.51.51.978,8.674,-0.896,-0.189,0.523
1635180711983,2021-10-25T12.51.51.983,8.679,-0.896,-0.187,0.524
1635180711987,2021-10-25T12.51.51.987,8.683,-0.893,-0.186,0.525
1635180711993,2021-10-25T12.51.51.993,8.689,-0.896,-0.186,0.522
1635180711997,2021-10-25T12.51.51.997,8.693,-0.888,-0.182,0.522
1635180712003,2021-10-25T12.51.52.003,8.699,-0.885,-0.183,0.521
1635180712008,2021-10-25T12.51.52.008,8.704,-0.887,-0.183,0.522
1635180712013,2021-10-25T12.51.52.013,8.709,-0.888,-0.184,0.521
1635180712018,2021-10-25T12.51.52.018,8.714,-0.884,-0.184,0.521
1635180712022,2021-10-25T12.51.52.022,8.718,-0.883,-0.185,0.524
1635180712028,2021-10-25T12.51.52.028,8.724,-0.887,-0.183,0.525
1635180712033,2021-10-25T12.51.52.033,8.729,-0.885,-0.184,0.524
1635180712038,2021-10-25T12.51.52.038,8.734,-0.886,-0.183,0.523
1635180712043,2021-10-25T12.51.52.043,8.739,-0.890,-0.186,0.523
1635180712049,2021-10-25T12.51.52.049,8.745,-0.891,-0.189,0.523
1635180712053,2021-10-25T12.51.52.053,8.749,-0.892,-0.193,0.522
1635180712059,2021-10-25T12.51.52.059,8.755,-0.892,-0.192,0.523
1635180712063,2021-10-25T12.51.52.063,8.759,-0.896,-0.189,0.523
1635180712068,2021-10-25T12.51.52.068,8.764,-0.895,-0.188,0.525
1635180712074,2021-10-25T12.51.52.074,8.770,-0.895,-0.187,0.523
1635180712078,2021-10-25T12.51.52.078,8.774,-0.892,-0.188,0.522
1635180712084,2021-10-25T12.51.52.084,8.780,-0.891,-0.187,0.519
1635180712088,2021-10-25T12.51.52.088,8.784,-0.891,-0.185,0.522
1635180712094,2021-10-25T12.51.52.094,8.790,-0.889,-0.184,0.522
1635180712098,2021-10-25T12.51.52.098,8.794,-0.888,-0.187,0.521
1635180712104,2021-10-25T12.51.52.104,8.800,-0.893,-0.183,0.523
1635180712109,2021-10-25T12.51.52.109,8.805,-0.886,-0.183,0.523
1635180712113,2021-10-25T12.51.52.113,8.809,-0.885,-0.182,0.527
1635180712119,2021-10-25T12.51.52.119,8.815,-0.884,-0.182,0.521
1635180712123,2021-10-25T12.51.52.123,8.819,-0.887,-0.181,0.522
1635180712129,2021-10-25T12.51.52.129,8.825,-0.885,-0.185,0.522
1635180712134,2021-10-25T12.51.52.134,8.830,-0.890,-0.185,0.526
1635180712139,2021-10-25T12.51.52.139,8.835,-0.889,-0.184,0.522
1635180712144,2021-10-25T12.51.52.144,8.840,-0.892,-0.186,0.523
1635180712148,2021-10-25T12.51.52.148,8.844,-0.894,-0.187,0.522
1635180712154,2021-10-25T12.51.52.154,8.850,-0.895,-0.189,0.523
1635180712159,2021-10-25T12.51.52.159,8.855,-0.894,-0.188,0.524
1635180712164,2021-10-25T12.51.52.164,8.860,-0.894,-0.189,0.524
1635180712169,2021-10-25T12.51.52.169,8.865,-0.894,-0.193,0.523
1635180712175,2021-10-25T12.51.52.175,8.871,-0.893,-0.188,0.525
1635180712179,2021-10-25T12.51.52.179,8.875,-0.893,-0.187,0.523
1635180712185,2021-10-25T12.51.52.185,8.881,-0.891,-0.186,0.524
1635180712189,2021-10-25T12.51.52.189,8.885,-0.889,-0.183,0.524
1635180712194,2021-10-25T12.51.52.194,8.890,-0.888,-0.186,0.525
1635180712200,2021-10-25T12.51.52.200,8.896,-0.888,-0.182,0.524
1635180712204,2021-10-25T12.51.52.204,8.900,-0.887,-0.183,0.523
1635180712210,2021-10-25T12.51.52.210,8.906,-0.885,-0.183,0.522
1635180712214,2021-10-25T12.51.52.214,8.910,-0.885,-0.182,0.521
1635180712220,2021-10-25T12.51.52.220,8.916,-0.889,-0.182,0.521
1635180712224,2021-10-25T12.51.52.224,8.920,-0.887,-0.184,0.524
1635180712229,2021-10-25T12.51.52.229,8.925,-0.889,-0.185,0.527
1635180712235,2021-10-25T12.51.52.235,8.931,-0.890,-0.183,0.525
1635180712239,2021-10-25T12.51.52.239,8.935,-0.894,-0.187,0.520
1635180712245,2021-10-25T12.51.52.245,8.941,-0.893,-0.190,0.521
1635180712249,2021-10-25T12.51.52.249,8.945,-0.896,-0.187,0.524
1635180712255,2021-10-25T12.51.52.255,8.951,-0.895,-0.187,0.523
1635180712260,2021-10-25T12.51.52.260,8.956,-0.895,-0.188,0.522
1635180712265,2021-10-25T12.51.52.265,8.961,-0.893,-0.188,0.522
1635180712270,2021-10-25T12.51.52.270,8.966,-0.893,-0.187,0.521
1635180712274,2021-10-25T12.51.52.274,8.970,-0.891,-0.188,0.521
1635180712280,2021-10-25T12.51.52.280,8.976,-0.890,-0.189,0.524
1635180712284,2021-10-25T12.51.52.284,8.980,-0.887,-0.186,0.525
1635180712290,2021-10-25T12.51.52.290,8.986,-0.887,-0.187,0.521
